video_id,platform,creator_id,category,duration_seconds,upload_date,views,impressions,ctr,likes,comments,shares,avg_watch_time_seconds,completion_rate,followers_at_upload,engagement_rate,tags_count,audio_popular,caption_length,contains_hashtags,is_trending
vid_00806,TikTok,creator_0048,Comedy,30,2025-07-19,2900,159340,0.0182,31,0,2,6.5,0.217,4867,0.0002,1,False,36,True,False
vid_00807,YouTube Shorts,creator_0164,Beauty,25,2024-05-09,1091,22541,0.0484,28,1,1,5.2,0.208,2689,0.0013,3,False,105,True,False
vid_00808,Snapchat,creator_0970,Music,21,2024-02-11,3934,128143,0.0307,15,3,0,2.5,0.119,0,0.0001,3,True,15,True,False
vid_00809,YouTube Shorts,creator_0171,Education,12,2024-07-22,301,6809,0.0442,3,0,0,7.7,0.642,4585,0.0004,0,False,40,True,False
vid_00810,Snapchat,creator_0799,Fitness,31,2024-06-27,65,7386,0.0088,0,3,0,9.5,0.306,0,0.0004,2,False,61,True,False
vid_00811,Instagram,creator_0269,Music,10,2024-05-12,658,28000,0.0235,11,0,1,2.1,0.21,0,0.0004,1,True,36,True,False
vid_00812,YouTube Shorts,creator_0667,DIY,31,2024-12-28,108,5966,0.0181,0,2,0,5.2,0.168,0,0.0003,2,False,27,True,False
vid_00813,TikTok,creator_0912,Comedy,30,2025-06-25,391,61093,0.0064,8,0,0,9.3,0.31,0,0.0001,2,False,81,True,False
vid_00814,Instagram,creator_1156,Gaming,25,2025-02-10,116,7483,0.0155,0,2,1,9.7,0.388,0,0.0004,1,False,24,True,False
vid_00815,Snapchat,creator_0987,Music,17,2024-06-25,1033,103300,0.01,8,0,0,2.3,0.135,3883,0.0001,2,False,48,True,False
vid_00816,TikTok,creator_0533,Comedy,40,2024-08-23,10906,262163,0.0416,427,6,3,30.5,0.762,3530,0.0017,2,True,58,True,False
vid_00817,YouTube Shorts,creator_0280,Cooking,19,2024-08-10,1871,53002,0.0353,63,0,0,10.4,0.547,6049,0.0012,3,False,79,True,False
vid_00818,Snapchat,creator_0978,Fitness,23,2024-01-08,2465,174822,0.0141,16,4,0,11.2,0.487,7448,0.0001,1,False,141,False,False
vid_00819,Instagram,creator_0015,Music,33,2024-10-17,2394,120301,0.0199,5,1,0,22.9,0.694,8525,0.0,2,False,85,False,False
vid_00820,TikTok,creator_0512,Comedy,32,2025-07-09,557,58020,0.0096,1,2,0,12.9,0.403,1917,0.0001,3,False,5,True,False
vid_00821,TikTok,creator_0539,Education,23,2024-11-23,2187,59108,0.037,12,1,0,7.4,0.322,6967,0.0002,2,False,34,True,False
vid_00822,YouTube Shorts,creator_0557,Fitness,17,2025-05-18,128,2165,0.0591,0,1,0,5.0,0.294,3670,0.0005,3,False,168,False,False
vid_00823,TikTok,creator_0141,Comedy,10,2024-04-16,1409,60732,0.0232,21,0,1,2.9,0.29,4349,0.0004,1,False,15,True,False
vid_00824,Instagram,creator_0558,News,13,2025-01-17,3699,440357,0.0084,33,3,1,10.6,0.815,5957,0.0001,1,False,71,True,False
vid_00825,TikTok,creator_1096,Entertainment,30,2024-05-24,100,3610,0.0277,0,3,0,14.1,0.47,1147,0.0008,8,False,90,True,False
vid_00826,TikTok,creator_0898,Entertainment,17,2024-06-29,1769,121164,0.0146,10,2,0,5.1,0.3,0,0.0001,4,True,63,True,False
vid_00827,TikTok,creator_0861,Fitness,28,2025-01-22,723,120500,0.006,1,0,0,6.0,0.214,2705,0.0,1,False,48,True,False
vid_00828,YouTube Shorts,creator_0677,Education,34,2025-08-05,391,55070,0.0071,1,1,1,14.8,0.435,0,0.0001,2,False,102,True,False
vid_00829,YouTube Shorts,creator_0147,Music,41,2024-12-31,535,21314,0.0251,3,0,0,22.3,0.544,0,0.0001,2,False,33,False,False
vid_00830,TikTok,creator_0782,Entertainment,28,2024-04-04,3527,73632,0.0479,91,6,0,2.1,0.075,9862,0.0013,0,False,55,True,False
vid_00831,TikTok,creator_0908,Beauty,20,2025-07-26,88,5789,0.0152,0,2,0,7.6,0.38,1217,0.0003,3,False,7,True,False
vid_00832,YouTube Shorts,creator_0193,Music,21,2025-06-01,2065,413000,0.005,40,0,1,4.9,0.233,1518,0.0001,3,False,68,True,False
vid_00833,Instagram,creator_0640,Cooking,41,2024-05-03,1119,172153,0.0065,14,1,0,8.3,0.202,2332,0.0001,1,False,38,True,False
vid_00834,Snapchat,creator_1067,Education,35,2024-07-15,1049,32781,0.032,21,1,0,26.1,0.746,0,0.0007,0,False,25,True,False
vid_00835,TikTok,creator_0107,Beauty,27,2024-03-28,339,12889,0.0263,2,2,0,4.7,0.174,0,0.0003,3,False,36,True,False
vid_00836,TikTok,creator_0566,News,5,2024-04-02,5973,501932,0.0119,73,2,1,2.2,0.44,15451,0.0002,5,False,92,True,False
vid_00837,Facebook Reels,creator_1191,DIY,38,2025-06-18,743,148600,0.005,14,0,0,23.8,0.626,3407,0.0001,2,False,59,True,False
vid_00838,TikTok,creator_0323,DIY,18,2024-03-11,1159,59132,0.0196,4,3,0,2.3,0.128,59,0.0001,1,False,54,True,False
vid_00839,Facebook Reels,creator_0123,Entertainment,27,2024-10-03,140,5000,0.028,0,1,0,5.2,0.193,0,0.0002,3,False,40,True,False
vid_00840,YouTube Shorts,creator_0258,DIY,18,2024-06-29,3359,409634,0.0082,70,4,0,1.2,0.067,3906,0.0002,2,False,5,True,False
vid_00841,Instagram,creator_0712,DIY,14,2025-07-23,1291,258200,0.005,17,2,1,8.6,0.614,0,0.0001,1,False,97,True,False
vid_00842,TikTok,creator_0276,Fitness,21,2024-01-31,2263,35085,0.0645,76,1,0,9.7,0.462,5752,0.0022,1,False,47,True,False
vid_00843,TikTok,creator_1004,Beauty,23,2025-03-16,1324,74802,0.0177,6,0,1,3.2,0.139,947,0.0001,2,False,86,True,False
vid_00844,YouTube Shorts,creator_0564,News,33,2025-03-06,1638,61578,0.0266,29,1,1,13.7,0.415,5630,0.0005,1,False,27,True,False
vid_00845,TikTok,creator_0540,Music,33,2024-10-12,108,3941,0.0274,0,1,1,31.3,0.948,0,0.0005,2,False,28,True,False
vid_00846,Instagram,creator_0380,Entertainment,46,2025-04-26,722,56406,0.0128,8,0,1,33.3,0.724,3385,0.0002,2,False,54,True,False
vid_00847,TikTok,creator_0130,Music,21,2024-10-27,1930,78137,0.0247,12,1,0,12.1,0.576,4419,0.0002,0,False,83,True,False
vid_00848,YouTube Shorts,creator_0316,News,13,2024-08-07,65,1895,0.0343,2,1,0,4.9,0.377,0,0.0016,0,False,54,True,False
vid_00849,TikTok,creator_1072,Education,19,2024-02-04,7351,1081029,0.0068,99,4,3,7.1,0.374,10695,0.0001,5,False,122,True,False
vid_00850,YouTube Shorts,creator_0414,Education,28,2025-01-11,1021,22004,0.0464,1,2,1,10.8,0.386,4383,0.0002,2,False,66,True,False
vid_00851,Instagram,creator_0796,DIY,5,2025-02-12,1238,31989,0.0387,19,0,0,1.0,0.2,1699,0.0006,3,False,78,True,False
vid_00852,TikTok,creator_0453,News,19,2025-07-11,401,6131,0.0654,4,1,0,7.5,0.395,5117,0.0008,0,True,91,False,False
vid_00853,TikTok,creator_1007,Education,12,2024-12-29,287,57400,0.005,2,2,0,1.7,0.142,3614,0.0001,3,False,19,True,False
vid_00854,Instagram,creator_0852,Cooking,50,2025-07-04,272,17662,0.0154,1,1,0,20.7,0.414,0,0.0001,5,True,72,True,False
vid_00855,Instagram,creator_0145,Fitness,19,2024-03-01,618,16702,0.037,6,1,0,3.9,0.205,968,0.0004,3,False,67,False,False
vid_00856,TikTok,creator_0474,Music,31,2024-10-26,53168,10633600,0.005,365,29,19,10.0,0.323,66590,0.0,1,False,5,True,False
vid_00857,TikTok,creator_0367,Music,35,2025-08-04,3621,220792,0.0164,97,3,1,20.5,0.586,3399,0.0005,1,False,103,True,False
vid_00858,YouTube Shorts,creator_1181,Cooking,26,2025-06-07,3840,261224,0.0147,7,0,0,8.2,0.315,2958,0.0,3,False,40,True,False
vid_00859,Snapchat,creator_0342,Comedy,32,2025-03-03,5389,399185,0.0135,32,2,1,26.8,0.838,3202,0.0001,3,False,43,True,False
vid_00860,TikTok,creator_0908,Cooking,38,2024-09-01,411,17639,0.0233,1,1,1,16.6,0.437,1467,0.0002,4,False,39,False,False
vid_00861,YouTube Shorts,creator_0845,Gaming,26,2025-07-17,6272,98616,0.0636,28,6,1,14.9,0.573,10827,0.0004,2,False,31,True,False
vid_00862,Instagram,creator_0769,Music,16,2025-08-01,4056,401584,0.0101,107,3,0,4.4,0.275,3573,0.0003,2,False,121,False,False
vid_00863,TikTok,creator_0814,Entertainment,28,2025-07-18,505,42436,0.0119,2,2,0,2.8,0.1,1702,0.0001,0,True,146,True,False
vid_00864,TikTok,creator_0277,Fitness,29,2024-01-06,4339,735423,0.0059,1,3,1,1.0,0.034,8150,0.0,1,False,71,True,False
vid_00865,YouTube Shorts,creator_0045,Fitness,22,2025-03-06,1790,358000,0.005,26,2,0,10.1,0.459,61,0.0001,2,False,66,True,False
vid_00866,Instagram,creator_0194,Entertainment,22,2024-12-23,51,1331,0.0383,0,0,1,1.2,0.055,0,0.0008,1,False,73,True,False
vid_00867,TikTok,creator_1193,Beauty,17,2024-06-29,3620,280620,0.0129,39,0,1,7.6,0.447,3371,0.0001,4,False,51,True,False
vid_00868,Instagram,creator_1166,Beauty,5,2025-07-24,228,4269,0.0534,0,1,1,2.2,0.44,55,0.0005,3,True,5,True,False
vid_00869,Instagram,creator_1000,News,5,2024-03-15,186,6179,0.0301,1,1,0,1.0,0.2,2056,0.0003,0,False,57,True,False
vid_00870,YouTube Shorts,creator_1181,Gaming,8,2024-03-01,611,67888,0.009,9,0,0,2.4,0.3,0,0.0001,0,False,92,False,False
vid_00871,TikTok,creator_0890,Gaming,26,2024-04-03,10318,225776,0.0457,74,4,1,6.2,0.238,19815,0.0003,0,False,68,True,False
vid_00872,Instagram,creator_0024,Gaming,24,2024-02-12,11022,2204400,0.005,9,8,3,11.7,0.488,24139,0.0,1,False,108,True,False
vid_00873,Instagram,creator_0307,Cooking,22,2025-01-25,3756,250400,0.015,38,1,1,3.0,0.136,5461,0.0002,3,False,14,True,False
vid_00874,Instagram,creator_0805,DIY,12,2025-08-07,135,11344,0.0119,2,3,0,2.9,0.242,0,0.0004,2,False,85,True,False
vid_00875,TikTok,creator_0594,Gaming,46,2024-04-24,3428,139918,0.0245,28,3,1,35.8,0.778,2739,0.0002,1,False,177,True,False
vid_00876,Instagram,creator_0101,Music,14,2024-11-06,451,12527,0.036,2,3,1,3.2,0.229,3488,0.0005,0,False,121,True,False
vid_00877,TikTok,creator_0268,Comedy,45,2025-01-08,474,45142,0.0105,1,0,0,11.9,0.264,0,0.0,1,False,51,True,False
vid_00878,Instagram,creator_0402,Music,21,2025-04-23,566,13975,0.0405,1,1,1,1.0,0.048,3105,0.0002,4,False,5,True,False
vid_00879,TikTok,creator_0546,Gaming,28,2024-09-08,2553,169072,0.0151,51,3,0,5.9,0.211,6911,0.0003,2,False,116,True,False
vid_00880,TikTok,creator_0848,Gaming,32,2024-10-10,1149,21638,0.0531,8,0,0,4.0,0.125,2233,0.0004,1,False,92,True,False
vid_00881,Instagram,creator_0050,Fitness,13,2024-05-11,64,6037,0.0106,0,1,0,5.0,0.385,2435,0.0002,4,False,35,True,False
vid_00882,Facebook Reels,creator_0906,News,38,2024-04-23,863,62086,0.0139,4,0,0,1.3,0.034,314,0.0001,1,False,5,False,False
vid_00883,TikTok,creator_0766,Comedy,19,2025-07-19,37,1927,0.0192,0,0,2,10.6,0.558,960,0.001,1,False,72,True,False
vid_00884,TikTok,creator_0303,Fitness,35,2024-01-11,352,13968,0.0252,2,1,0,7.4,0.211,588,0.0002,2,False,90,False,False
vid_00885,TikTok,creator_0965,Entertainment,10,2024-09-14,727,13363,0.0544,3,1,0,1.2,0.12,0,0.0003,0,False,60,True,False
vid_00886,TikTok,creator_1072,Fitness,9,2025-03-02,565,17278,0.0327,2,0,0,1.5,0.167,581,0.0001,2,False,115,True,False
vid_00887,TikTok,creator_0038,Gaming,22,2025-03-28,2124,147500,0.0144,14,2,0,10.8,0.491,2034,0.0001,5,False,5,True,False
vid_00888,TikTok,creator_0124,Fitness,28,2024-06-04,5633,339337,0.0166,18,4,1,7.6,0.271,11115,0.0001,3,False,5,True,False
vid_00889,TikTok,creator_0018,Education,36,2024-10-28,9488,208527,0.0455,216,1,1,10.0,0.278,6675,0.001,2,False,68,True,False
vid_00890,Snapchat,creator_0738,Education,39,2024-01-15,477,60379,0.0079,1,1,2,8.3,0.213,3803,0.0001,3,False,5,False,False
vid_00891,TikTok,creator_0780,Music,31,2025-07-05,3239,114452,0.0283,37,1,0,12.9,0.416,6342,0.0003,4,True,73,True,False
vid_00892,YouTube Shorts,creator_1089,Education,34,2024-05-24,2279,163956,0.0139,39,0,0,7.4,0.218,0,0.0002,4,False,72,False,False
vid_00893,Instagram,creator_0045,Entertainment,17,2024-07-11,441,49550,0.0089,1,1,0,5.2,0.306,679,0.0,0,False,82,True,False
vid_00894,Instagram,creator_0322,Entertainment,19,2024-09-26,50,8333,0.006,2,0,2,4.2,0.221,0,0.0005,3,False,86,True,False
vid_00895,TikTok,creator_1027,Fitness,5,2024-02-18,972,40331,0.0241,29,1,0,1.0,0.2,2378,0.0007,2,False,5,False,False
vid_00896,Snapchat,creator_0061,Music,5,2024-08-05,601,26950,0.0223,13,2,0,1.0,0.2,990,0.0006,2,False,48,True,False
vid_00897,TikTok,creator_0282,Education,15,2025-07-20,553,21601,0.0256,1,2,1,6.4,0.427,765,0.0002,2,False,72,False,False
vid_00898,Instagram,creator_0466,Gaming,43,2024-07-05,586,37564,0.0156,6,1,0,6.0,0.14,0,0.0002,2,False,5,True,False
vid_00899,TikTok,creator_0675,DIY,33,2025-02-25,8877,410972,0.0216,84,2,3,11.6,0.352,25489,0.0002,2,False,26,True,False
vid_00900,Instagram,creator_0415,Comedy,23,2024-08-28,1375,58262,0.0236,47,2,0,4.8,0.209,2637,0.0008,2,False,74,False,False
vid_00901,Snapchat,creator_0881,Comedy,22,2025-05-24,13392,1116000,0.012,263,2,4,6.4,0.291,30387,0.0002,1,False,81,False,False
vid_00902,TikTok,creator_1142,Music,39,2025-07-12,3822,134577,0.0284,40,0,0,3.9,0.1,7312,0.0003,1,True,87,True,False
vid_00903,YouTube Shorts,creator_0061,Cooking,39,2024-11-17,7037,289588,0.0243,8,4,2,13.1,0.336,20363,0.0,1,False,72,True,False
vid_00904,YouTube Shorts,creator_0561,Comedy,15,2024-05-25,19921,620591,0.0321,131,10,1,9.6,0.64,34212,0.0002,1,True,45,True,False
vid_00905,YouTube Shorts,creator_0547,News,7,2025-03-16,333,28220,0.0118,4,3,0,2.9,0.414,4303,0.0002,3,False,123,True,False
vid_00906,TikTok,creator_0054,Cooking,37,2024-03-02,1250,42372,0.0295,13,0,0,29.0,0.784,2465,0.0003,4,False,5,True,False
vid_00907,Instagram,creator_0961,Cooking,46,2024-05-22,366,6931,0.0528,4,2,0,8.5,0.185,0,0.0009,0,False,104,True,False
vid_00908,TikTok,creator_0396,Beauty,12,2024-01-26,508,47924,0.0106,2,3,2,1.6,0.133,0,0.0001,1,False,35,False,False
vid_00909,Snapchat,creator_0846,Beauty,27,2025-07-30,4256,127807,0.0333,65,3,1,7.0,0.259,3211,0.0005,2,False,84,True,False
vid_00910,TikTok,creator_0363,DIY,37,2025-04-24,7248,1449600,0.005,115,4,2,13.3,0.359,14995,0.0001,0,False,117,True,False
vid_00911,Instagram,creator_0506,Gaming,36,2024-11-10,2595,110897,0.0234,24,1,1,13.9,0.386,1900,0.0002,5,False,91,True,False
vid_00912,YouTube Shorts,creator_0641,Gaming,45,2025-04-19,1660,66400,0.025,7,0,0,5.8,0.129,4196,0.0001,0,False,101,True,False
vid_00913,Instagram,creator_0079,Music,34,2024-03-25,917,60328,0.0152,1,0,0,10.3,0.303,5139,0.0,3,False,62,False,False
vid_00914,TikTok,creator_0504,Music,29,2025-02-21,726,45949,0.0158,14,2,1,13.7,0.472,0,0.0004,1,False,88,True,False
vid_00915,Instagram,creator_1058,Entertainment,29,2024-05-27,846,105750,0.008,1,1,0,7.1,0.245,2348,0.0,3,False,123,True,False
vid_00916,TikTok,creator_0586,DIY,19,2024-05-09,221,6314,0.035,0,0,1,13.8,0.726,0,0.0002,0,False,114,True,False
vid_00917,TikTok,creator_1059,Comedy,19,2024-12-26,1529,132956,0.0115,13,1,0,9.6,0.505,2610,0.0001,3,False,15,True,False
vid_00918,YouTube Shorts,creator_0232,Comedy,31,2025-03-30,12831,2138500,0.006,33,9,0,10.6,0.342,4532,0.0,4,False,49,True,False
vid_00919,TikTok,creator_0847,Cooking,30,2024-12-16,1504,82637,0.0182,27,2,0,5.7,0.19,2,0.0004,1,True,108,True,False
vid_00920,Snapchat,creator_0414,DIY,5,2024-03-11,41,1980,0.0207,0,3,0,2.8,0.56,913,0.0015,3,False,23,True,False
vid_00921,Snapchat,creator_0336,Education,27,2024-03-11,6,238,0.0252,0,2,0,6.8,0.252,466,0.0084,0,True,6,True,False
vid_00922,TikTok,creator_1073,Gaming,42,2025-07-18,445,39035,0.0114,6,1,0,6.3,0.15,951,0.0002,0,False,5,True,False
vid_00923,Snapchat,creator_0776,Music,20,2024-10-22,999,199800,0.005,0,1,0,2.9,0.145,0,0.0,0,True,39,True,False
vid_00924,TikTok,creator_0308,Comedy,30,2024-04-22,11355,1924576,0.0059,38,6,1,6.9,0.23,16692,0.0,3,False,68,True,False
vid_00925,TikTok,creator_0634,DIY,27,2024-08-12,301,16629,0.0181,3,1,0,13.7,0.507,1992,0.0002,1,False,29,True,False
vid_00926,TikTok,creator_0416,Entertainment,39,2025-04-28,977,195400,0.005,14,2,1,1.8,0.046,1743,0.0001,0,False,39,True,False
vid_00927,Instagram,creator_1022,Music,27,2024-01-05,18126,458886,0.0395,235,9,5,11.6,0.43,54630,0.0005,1,False,5,True,False
vid_00928,TikTok,creator_0975,DIY,33,2024-11-14,1091,218200,0.005,54,0,0,9.6,0.291,3712,0.0002,2,False,114,True,False
vid_00929,TikTok,creator_1121,Fitness,34,2025-04-26,130,6467,0.0201,2,1,1,25.2,0.741,0,0.0006,1,False,54,False,False
vid_00930,TikTok,creator_0379,Comedy,25,2024-02-12,11732,737861,0.0159,86,5,2,6.3,0.252,22770,0.0001,4,False,63,True,False
vid_00931,YouTube Shorts,creator_1184,News,48,2024-08-19,2906,113960,0.0255,20,1,0,43.6,0.908,4573,0.0002,0,False,9,True,False
vid_00932,TikTok,creator_0366,Comedy,8,2025-06-06,590,57843,0.0102,5,0,0,1.7,0.212,1240,0.0001,2,False,77,True,False
vid_00933,Instagram,creator_1173,Music,42,2024-05-17,675,135000,0.005,2,0,1,8.1,0.193,6559,0.0,3,False,153,True,False
vid_00934,TikTok,creator_0074,Education,28,2024-08-20,5429,93603,0.058,134,2,4,6.6,0.236,9394,0.0015,3,False,81,False,False
vid_00935,YouTube Shorts,creator_0876,Music,27,2024-02-20,1319,33907,0.0389,16,0,0,10.7,0.396,1185,0.0005,2,False,32,True,False
vid_00936,Instagram,creator_0563,Cooking,20,2025-02-13,2451,113472,0.0216,7,0,0,4.4,0.22,1140,0.0001,0,False,53,True,False
vid_00937,TikTok,creator_0120,Education,19,2025-03-19,77,8191,0.0094,0,2,0,2.0,0.105,1441,0.0002,3,False,18,True,False
vid_00938,Facebook Reels,creator_0991,News,35,2025-07-02,311,16113,0.0193,3,1,1,21.2,0.606,0,0.0003,1,False,100,True,False
vid_00939,TikTok,creator_1077,News,7,2025-04-29,1235,247000,0.005,11,1,0,2.1,0.3,491,0.0,1,False,42,True,False
vid_00940,Instagram,creator_1065,DIY,21,2025-01-17,1516,81945,0.0185,5,1,0,3.1,0.148,3128,0.0001,1,False,71,False,False
vid_00941,TikTok,creator_0595,Beauty,37,2024-01-02,1658,40242,0.0412,5,0,1,4.2,0.114,1176,0.0001,2,True,5,True,False
vid_00942,YouTube Shorts,creator_0425,News,15,2024-11-18,243,11626,0.0209,0,2,1,2.8,0.187,0,0.0003,0,False,49,True,False
vid_00943,Instagram,creator_0435,Entertainment,9,2025-05-12,8592,166511,0.0516,150,7,3,5.7,0.633,4829,0.001,5,False,68,True,False
vid_00944,YouTube Shorts,creator_0631,Fitness,12,2025-01-28,2980,320430,0.0093,26,0,0,4.1,0.342,5963,0.0001,3,False,58,True,False
vid_00945,TikTok,creator_0683,Cooking,24,2024-11-03,2487,243823,0.0102,37,0,0,5.3,0.221,3668,0.0002,3,False,5,True,False
vid_00946,TikTok,creator_0360,Beauty,23,2024-09-13,6946,332344,0.0209,213,3,1,3.1,0.135,8889,0.0007,1,False,82,False,False
vid_00947,Instagram,creator_0972,Entertainment,12,2025-05-16,692,115333,0.006,10,1,2,6.3,0.525,306,0.0001,1,False,150,True,False
vid_00948,Instagram,creator_1100,Cooking,40,2024-12-25,836,18956,0.0441,1,0,1,12.3,0.308,4690,0.0001,2,False,117,True,False
vid_00949,YouTube Shorts,creator_1068,Fitness,13,2025-03-14,2319,105890,0.0219,18,2,0,3.6,0.277,6707,0.0002,4,False,59,True,False
vid_00950,Instagram,creator_0427,News,18,2025-06-16,14641,982617,0.0149,184,6,1,2.0,0.111,31704,0.0002,5,False,83,False,False
vid_00951,YouTube Shorts,creator_0136,Comedy,18,2024-08-05,725,88414,0.0082,16,0,0,6.9,0.383,3423,0.0002,1,False,30,True,False
vid_00952,TikTok,creator_1095,Comedy,39,2025-03-19,357,5748,0.0621,13,2,1,32.4,0.831,0,0.0028,0,False,137,True,False
vid_00953,TikTok,creator_0632,Cooking,5,2025-07-05,1346,75617,0.0178,9,0,1,1.6,0.32,2104,0.0001,0,True,43,True,False
vid_00954,Instagram,creator_0487,Cooking,28,2024-12-17,469,52111,0.009,0,0,0,3.8,0.136,508,0.0,0,False,78,True,False
vid_00955,Instagram,creator_0359,Education,33,2024-10-17,805,60074,0.0134,6,1,0,3.8,0.115,1660,0.0001,0,False,69,True,False
vid_00956,Snapchat,creator_0909,Music,18,2024-01-20,4070,264285,0.0154,52,0,0,5.7,0.317,8939,0.0002,1,False,5,False,False
vid_00957,TikTok,creator_0697,DIY,27,2025-07-22,108,8120,0.0133,4,0,1,5.7,0.211,2375,0.0006,2,False,54,True,False
vid_00958,TikTok,creator_0202,Music,20,2025-06-09,240,9958,0.0241,0,0,1,9.8,0.49,0,0.0001,1,False,61,True,False
vid_00959,TikTok,creator_0794,Music,16,2024-03-30,1066,53300,0.02,1,1,0,12.4,0.775,1657,0.0,2,True,99,False,False
vid_00960,Instagram,creator_0179,Cooking,35,2024-12-28,3311,60530,0.0547,109,1,3,4.3,0.123,4968,0.0019,1,False,55,True,False
vid_00961,YouTube Shorts,creator_0640,Entertainment,26,2025-03-24,73230,13314545,0.0055,682,39,11,14.4,0.554,162180,0.0001,3,False,35,True,False
vid_00962,TikTok,creator_0411,Beauty,5,2024-08-10,6980,413017,0.0169,17,5,1,2.1,0.42,999,0.0001,2,False,49,True,False
vid_00963,TikTok,creator_0241,Fitness,43,2024-04-25,58,11600,0.005,0,0,0,13.4,0.312,0,0.0,3,False,9,True,False
vid_00964,Facebook Reels,creator_1147,Music,17,2024-03-20,2499,85876,0.0291,12,3,1,14.5,0.853,4748,0.0002,0,False,74,True,False
vid_00965,TikTok,creator_0290,Fitness,25,2025-03-21,598,119600,0.005,1,1,0,1.0,0.04,0,0.0,2,False,124,True,False
vid_00966,Instagram,creator_0694,Music,20,2024-12-10,10842,1485205,0.0073,111,4,2,7.8,0.39,15292,0.0001,1,True,117,True,False
vid_00967,Snapchat,creator_0104,Education,15,2024-10-24,306,61200,0.005,6,0,1,1.8,0.12,821,0.0001,2,True,76,True,False
vid_00968,TikTok,creator_0914,News,23,2024-10-03,1932,131428,0.0147,21,1,0,8.7,0.378,1724,0.0002,3,False,15,False,False
vid_00969,YouTube Shorts,creator_1093,Education,39,2024-12-27,354,22405,0.0158,2,1,1,8.6,0.221,0,0.0002,4,False,111,True,False
vid_00970,YouTube Shorts,creator_0960,Education,22,2024-12-19,357,9889,0.0361,5,1,0,3.6,0.164,1787,0.0006,3,False,112,True,False
vid_00971,YouTube Shorts,creator_0964,Beauty,12,2024-06-22,26482,1055059,0.0251,340,16,8,3.9,0.325,39580,0.0003,2,False,77,False,False
vid_00972,TikTok,creator_0745,Gaming,17,2024-05-22,1398,73193,0.0191,12,2,0,3.2,0.188,0,0.0002,0,False,51,True,False
vid_00973,YouTube Shorts,creator_0666,DIY,32,2025-01-13,32,6400,0.005,0,0,2,10.3,0.322,451,0.0003,3,True,19,True,False
vid_00974,TikTok,creator_0945,Comedy,37,2024-08-07,347,60877,0.0057,6,0,0,4.1,0.111,0,0.0001,2,False,45,True,False
vid_00975,TikTok,creator_0211,Gaming,30,2025-07-08,150,18518,0.0081,1,1,1,10.2,0.34,0,0.0002,3,False,40,True,False
vid_00976,Instagram,creator_0619,Music,28,2024-12-24,5871,501794,0.0117,93,1,1,23.1,0.825,7725,0.0002,6,False,19,True,False
vid_00977,Instagram,creator_1123,Comedy,28,2025-01-09,1878,199787,0.0094,13,1,0,18.6,0.664,6173,0.0001,0,False,43,True,False
vid_00978,YouTube Shorts,creator_0883,Gaming,33,2025-03-16,416,14006,0.0297,7,0,0,2.7,0.082,0,0.0005,1,False,112,True,False
vid_00979,TikTok,creator_0160,News,22,2025-01-12,580,32768,0.0177,11,1,2,9.8,0.445,3775,0.0004,4,True,46,True,False
vid_00980,TikTok,creator_0200,DIY,33,2024-05-16,131,5177,0.0253,0,0,1,21.8,0.661,0,0.0002,3,False,22,True,False
vid_00981,Instagram,creator_0777,Cooking,33,2025-01-18,3617,202067,0.0179,9,1,0,15.3,0.464,7453,0.0,2,False,125,True,False
vid_00982,TikTok,creator_0285,News,27,2025-05-09,4400,224489,0.0196,17,3,1,3.6,0.133,13087,0.0001,0,False,78,True,False
vid_00983,Instagram,creator_0928,Music,41,2024-08-14,12439,621950,0.02,62,4,1,8.1,0.198,32886,0.0001,0,False,139,True,False
vid_00984,TikTok,creator_0649,Fitness,24,2025-03-18,318,47462,0.0067,1,2,0,5.7,0.238,1319,0.0001,2,False,5,True,False
vid_00985,Snapchat,creator_0891,Cooking,33,2024-03-10,22,1215,0.0181,0,2,0,3.2,0.097,0,0.0016,2,False,64,True,False
vid_00986,Instagram,creator_0262,Fitness,31,2024-02-18,2316,130847,0.0177,18,2,0,12.5,0.403,6215,0.0002,4,False,5,True,False
